"","water_system_number","water_system_name","facility_id","facility_names","treatment_type","treatment_status","class","unit_process","treatment_objective","treatment_process"
"12330",4910011,"SEBASTOPOL, CITY OF",750,"TREATMENT PLANT - WELL 07 - 50% VESSEL","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, PRE"
"12331",4910011,"SEBASTOPOL, CITY OF",750,"TREATMENT PLANT - WELL 07 - 50% VESSEL","TP","treatment_status","T2","FE ARSENIC","INORGANICS REMOVAL","ADSORPTIVE"
"12332",4910011,"SEBASTOPOL, CITY OF",775,"TREATMENT PLANT - WELL 07 - 75% VESSEL","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, PRE"
"12333",4910011,"SEBASTOPOL, CITY OF",775,"TREATMENT PLANT - WELL 07 - 75% VESSEL","TP","treatment_status","T2","FE ARSENIC","INORGANICS REMOVAL","ADSORPTIVE"
"12334",4910012,"SONOMA, CITY OF",8,"TREATMENT PLANT - WELL 01 - TREATED","TP","treatment_status","T1","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12335",4910012,"SONOMA, CITY OF",9,"TREATMENT PLANT - WELL 02 - TREATED","TP","treatment_status","T1","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12336",4910012,"SONOMA, CITY OF",10,"TREATMENT PLANT - WELL 04 - TREATED","TP","treatment_status","T1","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12337",4910012,"SONOMA, CITY OF",11,"TREATMENT PLANT - WELL 05 - TRTD-STANDBY","TP","treatment_status","T1","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12338",4910012,"SONOMA, CITY OF",12,"TREATMENT PLANT - WELL 06 - TREATED","TP","treatment_status","T1","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12339",4910012,"SONOMA, CITY OF",14,"TREATMENT PLANT - WELL 03 - TREATED","TP","treatment_status","T1","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12340",4910012,"SONOMA, CITY OF",24,"TREATMENT PLANT - WELL 08 - TREATED","TP","treatment_status","T1","CHLORINATION","DISINFECTION","HYPOCHLORINATION, POST"
"12341",4910013,"VALLEY OF THE MOON WATER DISTRICT",9,"TREATMENT PLANT - AGUA CALIENTE - TREATD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12342",4910013,"VALLEY OF THE MOON WATER DISTRICT",10,"TREATMENT PLANT - DONALD AVE WELL-TREATD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12343",4910013,"VALLEY OF THE MOON WATER DISTRICT",11,"TREATMENT PLANT - LARBRE WELL - TREATED","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12344",4910013,"VALLEY OF THE MOON WATER DISTRICT",12,"TREATMENT PLANT-MOUNTAIN AVE WELL-TREATD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12345",4910013,"VALLEY OF THE MOON WATER DISTRICT",13,"TREATMENT PLANT - PARK AVE WELL-TREATED","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12346",4910013,"VALLEY OF THE MOON WATER DISTRICT",20,"VERANO SITE - POST GREENSAND","TP","treatment_status","T2","FILTER","IRON REMOVAL","FILTRATION, GREENSAND"
"12347",4910013,"VALLEY OF THE MOON WATER DISTRICT",20,"VERANO SITE - POST GREENSAND","TP","treatment_status","T2","FILTER","MANGANESE REMOVAL","FILTRATION, GREENSAND"
"12348",4910014,"ROHNERT PARK, CITY OF",45,"TREATMENT PLANT - WELL 042-TREATED XCLD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12349",4910014,"ROHNERT PARK, CITY OF",46,"TREATMENT PLANT - WELL 01 - TREATED XCLD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12350",4910014,"ROHNERT PARK, CITY OF",47,"TREATMENT PLANT - WELL 02 - TREATED XCLD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12351",4910014,"ROHNERT PARK, CITY OF",49,"TREATMENT PLANT - WELL 05 - TREATED XCLD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12352",4910014,"ROHNERT PARK, CITY OF",50,"TREATMENT PLANT - WELL 06 - TREATED XCLD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12353",4910014,"ROHNERT PARK, CITY OF",51,"TREATMENT PLANT - WELL 07 - TREATED XCLD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12354",4910014,"ROHNERT PARK, CITY OF",52,"TREATMENT PLANT - WELL 08 - TREATED XCLD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12355",4910014,"ROHNERT PARK, CITY OF",53,"TREATMENT PLANT - WELL 08A-TREATED XCLD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12356",4910014,"ROHNERT PARK, CITY OF",54,"TREATMENT PLANT - WELL 09 - TREATED XCLD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12357",4910014,"ROHNERT PARK, CITY OF",55,"TREATMENT PLANT - WELL 10 - TREATED XCLD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12358",4910014,"ROHNERT PARK, CITY OF",56,"TREATMENT PLANT - WELL 11 - TREATED XCLD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12359",4910014,"ROHNERT PARK, CITY OF",57,"TREATMENT PLANT - WELL 12 - TREATED XCLD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12360",4910014,"ROHNERT PARK, CITY OF",58,"TREATMENT PLANT - WELL 13 - TREATED XCLD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12361",4910014,"ROHNERT PARK, CITY OF",59,"TREATMENT PLANT - WELL 14 - TREATED XCLD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12362",4910014,"ROHNERT PARK, CITY OF",60,"TREATMENT PLANT - WELL 15 - TREATED XCLD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12363",4910014,"ROHNERT PARK, CITY OF",61,"TREATMENT PLANT - WELL 16 - TREATED XCLD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12364",4910014,"ROHNERT PARK, CITY OF",63,"TREATMENT PLANT - WELL 18 - TREATED XCLD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12365",4910014,"ROHNERT PARK, CITY OF",65,"TREATMENT PLANT - WELL 21 - TREATED XCLD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12366",4910014,"ROHNERT PARK, CITY OF",66,"TREATMENT PLANT - WELL 22 - TREATED XCLD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12367",4910014,"ROHNERT PARK, CITY OF",68,"TREATMENT PLANT - WELL 27 - TREATED XCLD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12368",4910014,"ROHNERT PARK, CITY OF",70,"TREATMENT PLANT - WELL 29 - TREATED XCLD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12369",4910014,"ROHNERT PARK, CITY OF",71,"TREATMENT PLANT - WELL 30 - TREATED XCLD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12370",4910014,"ROHNERT PARK, CITY OF",72,"TREATMENT PLANT - WELL 31 - TREATED XCLD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12371",4910014,"ROHNERT PARK, CITY OF",73,"TREATMENT PLANT - WELL 33 - TREATED XCLD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12372",4910014,"ROHNERT PARK, CITY OF",74,"TREATMENT PLANT - WELL 34 - TREATED XCLD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12373",4910014,"ROHNERT PARK, CITY OF",75,"TREATMENT PLANT - WELL 35 - TREATED XCLD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12374",4910014,"ROHNERT PARK, CITY OF",78,"TREATMENT PLANT - WELL 39 - TREATED XCLD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12375",4910014,"ROHNERT PARK, CITY OF",79,"TREATMENT PLANT - WELL 40 - TREATED XCLD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12376",4910014,"ROHNERT PARK, CITY OF",80,"TREATMENT PLANT - WELL 41 - TREATED XCLD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12377",4910016,"COTATI, CITY OF",6,"TREATMENT PLANT - WELL 02 - TREATED","TP","treatment_status","T1","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12378",4910016,"COTATI, CITY OF",7,"TREATMENT PLANT - WELL 03 - TREATED","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12379",4910016,"COTATI, CITY OF",7,"TREATMENT PLANT - WELL 03 - TREATED","TP","treatment_status","T2","FILTER","IRON REMOVAL","FILTRATION, PRESSURE SAND"
"12380",4910016,"COTATI, CITY OF",7,"TREATMENT PLANT - WELL 03 - TREATED","TP","treatment_status","T2","FILTER","MANGANESE REMOVAL","FILTRATION, GREENSAND"
"12381",4910016,"COTATI, CITY OF",7,"TREATMENT PLANT - WELL 03 - TREATED","TP","treatment_status","T2","FLOCCULATION","IRON REMOVAL","PERMANGANATE"
"12382",4910016,"COTATI, CITY OF",7,"TREATMENT PLANT - WELL 03 - TREATED","TP","treatment_status","T2","FLOCCULATION","MANGANESE REMOVAL","HYPOCHLORINATION, PRE"
"12383",4910016,"COTATI, CITY OF",8,"TREATMENT PLANT - WELL 01A - TREATED","TP","treatment_status","T2","AERATOR","IRON REMOVAL","AERATION, PACKED TOWER"
"12384",4910016,"COTATI, CITY OF",8,"TREATMENT PLANT - WELL 01A - TREATED","TP","treatment_status","T2","CHEMICAL FEEDER","IRON REMOVAL","HYPOCHLORINATION, PRE"
"12385",4910016,"COTATI, CITY OF",8,"TREATMENT PLANT - WELL 01A - TREATED","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12386",4910016,"COTATI, CITY OF",8,"TREATMENT PLANT - WELL 01A - TREATED","TP","treatment_status","T2","FILTER","IRON REMOVAL","FILTRATION, GREENSAND"
"12387",4910016,"COTATI, CITY OF",8,"TREATMENT PLANT - WELL 01A - TREATED","TP","treatment_status","T2","FILTER","IRON REMOVAL","FILTRATION, PRESSURE SAND"
"12388",4910016,"COTATI, CITY OF",8,"TREATMENT PLANT - WELL 01A - TREATED","TP","treatment_status","T2","FILTER","MANGANESE REMOVAL","FILTRATION, GREENSAND"
"12389",4910016,"COTATI, CITY OF",8,"TREATMENT PLANT - WELL 01A - TREATED","TP","treatment_status","T2","FLOCCULATION","IRON REMOVAL","PERMANGANATE"
"12390",4910017,"WINDSOR, TOWN OF",14,"TREATMENT PLANT-WELLS 7,8,9,10,11-TREATD","TP","treatment_status","T3","CHEMICAL FEEDER","CORROSION CONTROL","INHIBITOR, POLYPHOSPHATE"
"12391",4910017,"WINDSOR, TOWN OF",14,"TREATMENT PLANT-WELLS 7,8,9,10,11-TREATD","TP","treatment_status","T3","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12392",4910018,"ARMSTRONG VALLEY-CAL WATER SERVICE (PUC)",4,"TREATMENT PLANT - WELL 01 & 02 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12393",4910020,"SONOMA COUNTY WATER AGENCY",21,"TREATMENT PLANT-MIRABEL WELLS & CAISSONS","TP","treatment_status","T5","DISINFECTION","DISINFECTION","4-LOG TREATMENT OF VIRUSES"
"12394",4910020,"SONOMA COUNTY WATER AGENCY",21,"TREATMENT PLANT-MIRABEL WELLS & CAISSONS","TP","treatment_status","T5","DISINFECTION","DISINFECTION","GASEOUS CHLORINATION, POST"
"12395",4910020,"SONOMA COUNTY WATER AGENCY",22,"TREATMENT PLANT-RIVER RD CL2 & CORROSION","TP","treatment_status","T5","CHEMICAL FEEDER","CORROSION CONTROL","PH ADJUSTMENT, POST"
"12396",4910020,"SONOMA COUNTY WATER AGENCY",22,"TREATMENT PLANT-RIVER RD CL2 & CORROSION","TP","treatment_status","T5","DISINFECTION","DISINFECTION","GASEOUS CHLORINATION, POST"
"12397",4910020,"SONOMA COUNTY WATER AGENCY",23,"TREATMENT PLANT_WOHLER CL2 AND PH ADJ","TP","treatment_status","T5","CHEMICAL FEEDER","CORROSION CONTROL","PH ADJUSTMENT, POST"
"12398",4910020,"SONOMA COUNTY WATER AGENCY",23,"TREATMENT PLANT_WOHLER CL2 AND PH ADJ","TP","treatment_status","T5","DISINFECTION","DISINFECTION","4-LOG TREATMENT OF VIRUSES"
"12399",4910020,"SONOMA COUNTY WATER AGENCY",23,"TREATMENT PLANT_WOHLER CL2 AND PH ADJ","TP","treatment_status","T5","DISINFECTION","DISINFECTION","GASEOUS CHLORINATION, POST"
"12400",4910020,"SONOMA COUNTY WATER AGENCY",24,"TREATMENT PLANT-SEBASTOPOL WELL SITE CL2","TP","treatment_status","T5","DISINFECTION","DISINFECTION","4-LOG TREATMENT OF VIRUSES"
"12401",4910020,"SONOMA COUNTY WATER AGENCY",24,"TREATMENT PLANT-SEBASTOPOL WELL SITE CL2","TP","treatment_status","T5","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12402",4910020,"SONOMA COUNTY WATER AGENCY",47,"TREATMENT PLANT - OCCIDENTAL WELL #2 SIT","TP","treatment_status","T5","DISINFECTION","DISINFECTION","4-LOG TREATMENT OF VIRUSES"
"12403",4910020,"SONOMA COUNTY WATER AGENCY",47,"TREATMENT PLANT - OCCIDENTAL WELL #2 SIT","TP","treatment_status","T5","DISINFECTION","DISINFECTION","GASEOUS CHLORINATION, POST"
"12404",4910020,"SONOMA COUNTY WATER AGENCY",48,"TREATMENT PLANT - TODD WELL SITE CL2","TP","treatment_status","T5","DISINFECTION","DISINFECTION","4-LOG TREATMENT OF VIRUSES"
"12405",4910020,"SONOMA COUNTY WATER AGENCY",48,"TREATMENT PLANT - TODD WELL SITE CL2","TP","treatment_status","T5","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12406",4910021,"BODEGA BAY PUBLIC UTILITY DISTRICT",9,"TREATMENT PLANT-SALMON CREEK WELLS-TRTD","TP","treatment_status","T2","AERATOR","IRON REMOVAL","AERATION, PACKED TOWER"
"12407",4910021,"BODEGA BAY PUBLIC UTILITY DISTRICT",9,"TREATMENT PLANT-SALMON CREEK WELLS-TRTD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12408",4910021,"BODEGA BAY PUBLIC UTILITY DISTRICT",9,"TREATMENT PLANT-SALMON CREEK WELLS-TRTD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, PRE"
"12409",4910021,"BODEGA BAY PUBLIC UTILITY DISTRICT",9,"TREATMENT PLANT-SALMON CREEK WELLS-TRTD","TP","treatment_status","T2","FILTER","IRON REMOVAL","FILTRATION, GREENSAND"
"12410",4910021,"BODEGA BAY PUBLIC UTILITY DISTRICT",9,"TREATMENT PLANT-SALMON CREEK WELLS-TRTD","TP","treatment_status","T2","FILTER","MANGANESE REMOVAL","FILTRATION, GREENSAND"
"12411",4910021,"BODEGA BAY PUBLIC UTILITY DISTRICT",9,"TREATMENT PLANT-SALMON CREEK WELLS-TRTD","TP","treatment_status","T2","FLOCCULATION","IRON REMOVAL","PERMANGANATE"
"12412",4910021,"BODEGA BAY PUBLIC UTILITY DISTRICT",10,"TREATMENT PLANT-WELL ROPOLLO WELLS-TRTD","TP","treatment_status","T2","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"12413",4910021,"BODEGA BAY PUBLIC UTILITY DISTRICT",10,"TREATMENT PLANT-WELL ROPOLLO WELLS-TRTD","TP","treatment_status","T2","PHOSPHATE","CORROSION CONTROL","INHIBITOR, ORTHOPHOSPHATE"
"12414",4910021,"BODEGA BAY PUBLIC UTILITY DISTRICT",11,"TREATMENT PLANT-BODEGA DUNES WELLS-TRTD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","GASEOUS CHLORINATION, POST"
"12415",4910021,"BODEGA BAY PUBLIC UTILITY DISTRICT",20,"TREATMENT PLANT-BAY FLAT ROAD WELL-TRTD","TP","treatment_status","TD","CHLORINE","DISINFECTION","HYPOCHLORINATION, POST"
"12416",4910022,"CANON MANOR WATER SYSTEM",2,"TREATMENT PLANT - WELL 01 - TREATED","TP","treatment_status","T1","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12417",4910022,"CANON MANOR WATER SYSTEM",2,"TREATMENT PLANT - WELL 01 - TREATED","TP","treatment_status","T1","POLYPHOSPHATE","CORROSION CONTROL","INHIBITOR, POLYPHOSPHATE"
"12418",4910022,"CANON MANOR WATER SYSTEM",5,"TREATMENT PLANT - WELL 02 - TREATED","TP","treatment_status","T1","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"12419",4910022,"CANON MANOR WATER SYSTEM",5,"TREATMENT PLANT - WELL 02 - TREATED","TP","treatment_status","T1","POLYPHOSPHATE","CORROSION CONTROL","INHIBITOR, POLYPHOSPHATE"
"12420",4910023,"CALIFORNIA-AMERICAN LARKFIELD (PUC)",8,"TREATMENTPLANT-TREATED WATER-EFFLUENT","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12421",4910023,"CALIFORNIA-AMERICAN LARKFIELD (PUC)",8,"TREATMENTPLANT-TREATED WATER-EFFLUENT","TP","treatment_status","T2","FILTER","IRON REMOVAL","FILTRATION, GREENSAND"
"12422",4910023,"CALIFORNIA-AMERICAN LARKFIELD (PUC)",8,"TREATMENTPLANT-TREATED WATER-EFFLUENT","TP","treatment_status","T2","FILTER","MANGANESE REMOVAL","FILTRATION, GREENSAND"
"12423",4910023,"CALIFORNIA-AMERICAN LARKFIELD (PUC)",8,"TREATMENTPLANT-TREATED WATER-EFFLUENT","TP","treatment_status","T2","FLOCCULATION","INORGANICS REMOVAL","COAGULATION"
"12424",4910023,"CALIFORNIA-AMERICAN LARKFIELD (PUC)",8,"TREATMENTPLANT-TREATED WATER-EFFLUENT","TP","treatment_status","T2","FLOCCULATION","IRON REMOVAL","HYPOCHLORINATION, PRE"
"12425",4910023,"CALIFORNIA-AMERICAN LARKFIELD (PUC)",8,"TREATMENTPLANT-TREATED WATER-EFFLUENT","TP","treatment_status","T2","FLOCCULATION","IRON REMOVAL","PERMANGANATE"
"12426",4910023,"CALIFORNIA-AMERICAN LARKFIELD (PUC)",8,"TREATMENTPLANT-TREATED WATER-EFFLUENT","TP","treatment_status","T2","FLOCCULATION","MANGANESE REMOVAL","HYPOCHLORINATION, PRE"
"12427",4910023,"CALIFORNIA-AMERICAN LARKFIELD (PUC)",8,"TREATMENTPLANT-TREATED WATER-EFFLUENT","TP","treatment_status","T2","PACKAGE UNIT","TASTE / ODOR CONTROL","PERMANGANATE"
"12428",4910024,"CALIFORNIA-AMERICAN GEYSERVILLE (PUC)",3,"TREATMENT PLANT - WELL 03 - TREATED","TP","treatment_status","T1","HYPOCHLORITE","DISINFECTION","HYPOCHLORINATION, POST"
"12429",4910024,"CALIFORNIA-AMERICAN GEYSERVILLE (PUC)",3,"TREATMENT PLANT - WELL 03 - TREATED","TP","treatment_status","T1","ORTHOPHOSPHATE","CORROSION CONTROL","INHIBITOR, ORTHOPHOSPHATE"
"12430",4910024,"CALIFORNIA-AMERICAN GEYSERVILLE (PUC)",8,"TREATMENT PLANT - WELL 01 - TREATED","TP","treatment_status","T1","HYPOCHLORITE","DISINFECTION","HYPOCHLORINATION, PRE"
"12431",4910024,"CALIFORNIA-AMERICAN GEYSERVILLE (PUC)",8,"TREATMENT PLANT - WELL 01 - TREATED","TP","treatment_status","T1","ORTHOPHOSPHATE","CORROSION CONTROL","INHIBITOR, ORTHOPHOSPHATE"
"12432",4910025,"KENWOOD VILLAGE WATER COMPANY (PUC)",3,"TREATMENT PLANT - WELL 02 - TREATED","TP","treatment_status","T1","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12433",4910025,"KENWOOD VILLAGE WATER COMPANY (PUC)",5,"TREATMENT PLANT_WELL 01 - TREATED","TP","treatment_status","T1","DISINFECTION","DISINFECTION","4-LOG TREATMENT OF VIRUSES"
"12434",4910026,"ODD FELLOWS RECREATION CLUB",6,"TREATMENT PLANT-WELLS 3, 5, 7 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12435",4910027,"SONOMA STATE UNIVERSITY",4,"TREATMENT PLANT - WELLS 02A, 03, 04","TP","treatment_status","T1","CHLORINATION","DISINFECTION","4-LOG TREATMENT OF VIRUSES"
"12436",4910027,"SONOMA STATE UNIVERSITY",4,"TREATMENT PLANT - WELLS 02A, 03, 04","TP","treatment_status","T1","CHLORINATION","DISINFECTION","HYPOCHLORINATION, POST"
"12437",4910028,"SWEETWATER SPRINGS CWD - MONTE RIO",5,"TREATMENT PLANT - MR WELLS 04 & 05-TRTD","TP","treatment_status","T2","CHEMICAL FEEDER","CORROSION CONTROL","INHIBITOR, BIMETALLIC PHOSPHAT"
"12438",4910028,"SWEETWATER SPRINGS CWD - MONTE RIO",5,"TREATMENT PLANT - MR WELLS 04 & 05-TRTD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","GASEOUS CHLORINATION, POST"
"12439",4910028,"SWEETWATER SPRINGS CWD - MONTE RIO",5,"TREATMENT PLANT - MR WELLS 04 & 05-TRTD","TP","treatment_status","T2","DISINFECTION","DISINFECTION","GASEOUS CHLORINATION, PRE"
"12440",4910028,"SWEETWATER SPRINGS CWD - MONTE RIO",5,"TREATMENT PLANT - MR WELLS 04 & 05-TRTD","TP","treatment_status","T2","FILTER","MANGANESE REMOVAL","FILTRATION, GREENSAND"
"12441",4910029,"CAMP MEEKER WATER SYSTEM",2,"TREATMENT PLANT - RUSSIAN RIVER WELL-TRT","TP","treatment_status","T1","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12442",4910029,"CAMP MEEKER WATER SYSTEM",2,"TREATMENT PLANT - RUSSIAN RIVER WELL-TRT","TP","treatment_status","T1","POLYPHOSPHATE","CORROSION CONTROL","INHIBITOR, POLYPHOSPHATE"
"12443",4910302,"CSP-SUGARLOAF RIDGE STATE PARK",2,"TREATMENT PLANT - WELL 01","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"12444",4910304,"CSP-PETALUMA ADOBE STATE HISTORIC PARK",2,"TREATMENT PLANT - WELL 01","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, POST"
"12445",4910305,"CSP-JACK LONDON STATE HISTORIC PARK",3,"TREATMENT PLANT - SPRING","TP","treatment_status","TD","CHLORINATOR","DISINFECTION","HYPOCHLORINATION, PRE"
"12446",4910306,"CSP-ARMSTRONG REDWOODS STATE RESERVE",4,"WELL TREATMENT PLANT","TP","treatment_status","T1","CHLORINATION","DISINFECTION","HYPOCHLORINATION, POST"
"12447",4910308,"CSP-WRIGHTS BEACH STATE PARK",2,"TREATMENT PLANT - WELL 01 - TREATED","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12448",4910308,"CSP-WRIGHTS BEACH STATE PARK",2,"TREATMENT PLANT - WELL 01 - TREATED","TP","treatment_status","T2","ROSEDALE","PARTICULATE REMOVAL","FILTRATION, CARTRIDGE"
"12449",4910309,"CSP-FORT ROSS STATE PARK",4,"TREATMENT PLANT - WELL & CREEK TO PLANT","TP","treatment_status","T3","AS REMOVAL","DISINFECTION","HYPOCHLORINATION, PRE"
"12450",4910309,"CSP-FORT ROSS STATE PARK",4,"TREATMENT PLANT - WELL & CREEK TO PLANT","TP","treatment_status","T3","AS REMOVAL","INORGANICS REMOVAL","COAGULATION"
"12451",4910309,"CSP-FORT ROSS STATE PARK",4,"TREATMENT PLANT - WELL & CREEK TO PLANT","TP","treatment_status","T3","AS REMOVAL","INORGANICS REMOVAL","FILTRATION, PRESSURE SAND"
"12452",4910309,"CSP-FORT ROSS STATE PARK",4,"TREATMENT PLANT - WELL & CREEK TO PLANT","TP","treatment_status","T3","AS REMOVAL","INORGANICS REMOVAL","FLOCCULATION"
"12453",4910309,"CSP-FORT ROSS STATE PARK",4,"TREATMENT PLANT - WELL & CREEK TO PLANT","TP","treatment_status","T3","AS REMOVAL","IRON REMOVAL","PERMANGANATE"
"12454",4910309,"CSP-FORT ROSS STATE PARK",4,"TREATMENT PLANT - WELL & CREEK TO PLANT","TP","treatment_status","T3","CHLORINATION","DISINFECTION","HYPOCHLORINATION, POST"
"12455",4910309,"CSP-FORT ROSS STATE PARK",4,"TREATMENT PLANT - WELL & CREEK TO PLANT","TP","treatment_status","T3","MEMBRANE","PARTICULATE REMOVAL","FILTRATION, ULTRAFILTRATION"
"12456",4910310,"CSP-SALT POINT STATE PARK",4,"TREATED - WATER PLANT - TREATED","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12457",4910310,"CSP-SALT POINT STATE PARK",4,"TREATED - WATER PLANT - TREATED","TP","treatment_status","T2","FILTER","MANGANESE REMOVAL","FILTRATION, GREENSAND"
"12458",4910310,"CSP-SALT POINT STATE PARK",4,"TREATED - WATER PLANT - TREATED","TP","treatment_status","T2","OXIDATION","IRON REMOVAL","PERMANGANATE"
"12459",4910310,"CSP-SALT POINT STATE PARK",4,"TREATED - WATER PLANT - TREATED","TP","treatment_status","T2","OXIDATION","MANGANESE REMOVAL","HYPOCHLORINATION, PRE"
"12460",4910311,"CSP-FISK MILL STATE PARK",2,"TREATMENT PLANT - WELL 01 - TREATED","TP","treatment_status","TD","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12461",4910313,"CSP-GOAT ROCK STATE BEACH",2,"TREATMENT PLANT-GOAT ROCK MEMBRANE FILTR","TP","treatment_status","T2","DISINFECTION","DISINFECTION","HYPOCHLORINATION, POST"
"12462",4910313,"CSP-GOAT ROCK STATE BEACH",2,"TREATMENT PLANT-GOAT ROCK MEMBRANE FILTR","TP","treatment_status","T2","ROSEDALE","PARTICULATE REMOVAL","FILTRATION, CARTRIDGE"
"12463",4910701,"U.S. COAST GUARD TRAINING CENTER",4,"TP-PURCHASED WATER-PETALUMA, CITY OF-TRD","TP","treatment_status","T1","DISINFECTION","DISINFECTION","HYPOCHLORINATION, PRE"
"12464",4910701,"U.S. COAST GUARD TRAINING CENTER",4,"TP-PURCHASED WATER-PETALUMA, CITY OF-TRD","TP","treatment_status","T1","GENERIC UNIT","OTHER","FLUORIDATION"
